ComID,GeogName,Datagroup,Year,Total
pro9060,Yukon Territory,Accommodation and Food Services,2010,
pro9061,Northwest Territories,Accommodation and Food Services,2010,
pro9061,Northwest Territories,Accommodation and Food Services,2011,140
pro9062,Nunavut,Accommodation and Food Services,2011,44
pro9062,Nunavut,Accommodation and Food Services,2010,
can,Canada,Other Services (except Public Administration),2010,
can,Canada,Other Services (except Public Administration),2011,"197,135"
cnt1201,Shelburne County,Other Services (except Public Administration),2011,89
cnt1201,Shelburne County,Other Services (except Public Administration),2010,92
cnt1202,Yarmouth County,Other Services (except Public Administration),2011,152
cnt1202,Yarmouth County,Other Services (except Public Administration),2010,155
cnt1203,Digby County,Other Services (except Public Administration),2010,102
cnt1203,Digby County,Other Services (except Public Administration),2011,92
cnt1204,Queens County,Other Services (except Public Administration),2010,56
cnt1204,Queens County,Other Services (except Public Administration),2011,54
cnt1205,Annapolis County,Other Services (except Public Administration),2011,156
cnt1205,Annapolis County,Other Services (except Public Administration),2010,131
cnt1206,Lunenburg County,Other Services (except Public Administration),2010,268
cnt1206,Lunenburg County,Other Services (except Public Administration),2011,270
cnt1207,Kings County,Other Services (except Public Administration),2011,284
cnt1207,Kings County,Other Services (except Public Administration),2010,322
cnt1208,Hants County,Other Services (except Public Administration),2010,211
cnt1208,Hants County,Other Services (except Public Administration),2011,199
cnt1209,Halifax County,Other Services (except Public Administration),2010,"1,951"
cnt1209,Halifax County,Other Services (except Public Administration),2011,"1,846"
cnt1210,Colchester County,Other Services (except Public Administration),2010,280
cnt1210,Colchester County,Other Services (except Public Administration),2011,278
cnt1211,Cumberland County,Other Services (except Public Administration),2010,158
cnt1211,Cumberland County,Other Services (except Public Administration),2011,156
cnt1206,Lunenburg County,Public Administration,2011,10
cnt1212,Pictou County,Other Services (except Public Administration),2010,190
cnt1212,Pictou County,Other Services (except Public Administration),2011,209
cnt1213,Guysborough County,Other Services (except Public Administration),2010,46
cnt1213,Guysborough County,Other Services (except Public Administration),2011,41
cnt1214,Antigonish County,Other Services (except Public Administration),2010,103
cnt1214,Antigonish County,Other Services (except Public Administration),2011,105
cnt1215,Inverness County,Other Services (except Public Administration),2011,96
cnt1215,Inverness County,Other Services (except Public Administration),2010,106
cnt1216,Richmond County,Other Services (except Public Administration),2010,52
cnt1216,Richmond County,Other Services (except Public Administration),2011,50
cnt1217,Cape Breton County,Other Services (except Public Administration),2010,433
cnt1217,Cape Breton County,Other Services (except Public Administration),2011,414
cnt1218,Victoria County,Other Services (except Public Administration),2010,88
cnt1218,Victoria County,Other Services (except Public Administration),2011,70
ecr21,Cape Breton Region,Other Services (except Public Administration),2011,630
ecr21,Cape Breton Region,Other Services (except Public Administration),2010,679
ecr22,North Shore Region,Other Services (except Public Administration),2010,777
ecr22,North Shore Region,Other Services (except Public Administration),2011,789
ecr23,Annapolis Valley Region,Other Services (except Public Administration),2010,664
ecr23,Annapolis Valley Region,Other Services (except Public Administration),2011,639
ecr24,Southern Region,Other Services (except Public Administration),2010,673
ecr24,Southern Region,Other Services (except Public Administration),2011,657
ecr25,Halifax Region,Other Services (except Public Administration),2011,"1,846"
ecr25,Halifax Region,Other Services (except Public Administration),2010,"1,951"
pro9010,Newfoundland and Labrador,Other Services (except Public Administration),2011,"3,261"
pro9010,Newfoundland and Labrador,Other Services (except Public Administration),2010,
pro9011,Prince Edward Island,Other Services (except Public Administration),2010,
pro9011,Prince Edward Island,Other Services (except Public Administration),2011,877
pro9012,Nova Scotia,Other Services (except Public Administration),2010,"4,746"
pro9012,Nova Scotia,Other Services (except Public Administration),2011,"4,583"
cnt1207,Kings County,Public Administration,2011,13
pro9013,New Brunswick,Other Services (except Public Administration),2010,
pro9013,New Brunswick,Other Services (except Public Administration),2011,"3,857"
pro9024,Quebec,Other Services (except Public Administration),2010,
pro9024,Quebec,Other Services (except Public Administration),2011,"41,728"
pro9035,Ontario,Other Services (except Public Administration),2010,
pro9035,Ontario,Other Services (except Public Administration),2011,"73,770"
pro9046,Manitoba,Other Services (except Public Administration),2010,
pro9046,Manitoba,Other Services (except Public Administration),2011,"6,083"
pro9047,Saskatchewan,Other Services (except Public Administration),2010,
pro9047,Saskatchewan,Other Services (except Public Administration),2011,"5,973"
pro9048,Alberta,Other Services (except Public Administration),2010,
pro9048,Alberta,Other Services (except Public Administration),2011,"28,312"
pro9059,British Columbia,Other Services (except Public Administration),2010,
pro9059,British Columbia,Other Services (except Public Administration),2011,"28,149"
pro9060,Yukon Territory,Other Services (except Public Administration),2011,237
pro9060,Yukon Territory,Other Services (except Public Administration),2010,
pro9061,Northwest Territories,Other Services (except Public Administration),2010,
pro9061,Northwest Territories,Other Services (except Public Administration),2011,241
pro9062,Nunavut,Other Services (except Public Administration),2011,64
pro9062,Nunavut,Other Services (except Public Administration),2010,
can,Canada,Public Administration,2010,
can,Canada,Public Administration,2011,"8,540"
cnt1201,Shelburne County,Public Administration,2011,7
cnt1201,Shelburne County,Public Administration,2010,7
cnt1203,Digby County,Public Administration,2011,7
cnt1204,Queens County,Public Administration,2010,4
cnt1204,Queens County,Public Administration,2011,4
cnt1205,Annapolis County,Public Administration,2011,6
cnt1205,Annapolis County,Public Administration,2010,5
cnt1206,Lunenburg County,Public Administration,2010,11
cnt1207,Kings County,Public Administration,2010,14
cnt1208,Hants County,Public Administration,2010,4
cnt1208,Hants County,Public Administration,2011,5
cnt1209,Halifax County,Public Administration,2010,214
cnt1209,Halifax County,Public Administration,2011,217
cnt1210,Colchester County,Public Administration,2010,15
cnt1210,Colchester County,Public Administration,2011,13
cnt1211,Cumberland County,Public Administration,2010,6
cnt1211,Cumberland County,Public Administration,2011,6
cnt1212,Pictou County,Public Administration,2010,9
cnt1212,Pictou County,Public Administration,2011,11
cnt1213,Guysborough County,Public Administration,2010,5
cnt1213,Guysborough County,Public Administration,2011,5
cnt1214,Antigonish County,Public Administration,2010,5
cnt1214,Antigonish County,Public Administration,2011,5
cnt1215,Inverness County,Public Administration,2011,6
cnt1215,Inverness County,Public Administration,2010,7
cnt1216,Richmond County,Public Administration,2010,4
cnt1216,Richmond County,Public Administration,2011,4
cnt1217,Cape Breton County,Public Administration,2010,15
cnt1217,Cape Breton County,Public Administration,2011,13
ecr21,Cape Breton Region,Public Administration,2011,28
ecr21,Cape Breton Region,Public Administration,2010,30
ecr22,North Shore Region,Public Administration,2010,40
ecr22,North Shore Region,Public Administration,2011,40
ecr23,Annapolis Valley Region,Public Administration,2010,23
ecr23,Annapolis Valley Region,Public Administration,2011,24
ecr24,Southern Region,Public Administration,2010,33
ecr25,Halifax Region,Public Administration,2010,214
pro9010,Newfoundland and Labrador,Public Administration,2011,453
pro9010,Newfoundland and Labrador,Public Administration,2010,
pro9011,Prince Edward Island,Public Administration,2010,
pro9011,Prince Edward Island,Public Administration,2011,304
pro9012,Nova Scotia,Public Administration,2010,340
pro9012,Nova Scotia,Public Administration,2011,345
pro9013,New Brunswick,Public Administration,2010,
pro9013,New Brunswick,Public Administration,2011,334
pro9024,Quebec,Public Administration,2010,
pro9024,Quebec,Public Administration,2011,"1,846"
pro9035,Ontario,Public Administration,2010,
pro9035,Ontario,Public Administration,2011,"1,352"
pro9046,Manitoba,Public Administration,2010,
pro9046,Manitoba,Public Administration,2011,628
pro9047,Saskatchewan,Public Administration,2010,
pro9047,Saskatchewan,Public Administration,2011,"1,205"
pro9048,Alberta,Public Administration,2010,
pro9048,Alberta,Public Administration,2011,764
pro9059,British Columbia,Public Administration,2010,
pro9059,British Columbia,Public Administration,2011,929
pro9060,Yukon Territory,Public Administration,2011,131
pro9060,Yukon Territory,Public Administration,2010,
pro9061,Northwest Territories,Public Administration,2010,
pro9061,Northwest Territories,Public Administration,2011,163
pro9062,Nunavut,Public Administration,2011,86
pro9062,Nunavut,Public Administration,2010,
cnt1207,Kings,Construction,2007,397
cnt1201,Shelburne,All Industries,2007,"1,446"
cnt1202,Yarmouth,All Industries,2007,"2,110"
cnt1203,Digby,All Industries,2007,"1,370"
cnt1204,Queens,All Industries,2007,987
cnt1205,Annapolis,All Industries,2007,"1,221"
cnt1206,Lunenburg,All Industries,2007,"2,669"
cnt1207,Kings,All Industries,2007,"3,161"
cnt1208,Hants,All Industries,2007,"2,078"
cnt1209,Halifax,All Industries,2007,"24,176"
cnt1210,Colchester,All Industries,2007,"3,058"
cnt1211,Cumberland,All Industries,2007,"1,570"
cnt1212,Pictou,All Industries,2007,"2,243"
cnt1213,Guysborough,All Industries,2007,675
cnt1214,Antigonish,All Industries,2007,"1,219"
cnt1215,Inverness,All Industries,2007,926
cnt1216,Richmond,All Industries,2007,453
cnt1217,Cape Breton,All Industries,2007,"3,956"
cnt1218,Victoria,All Industries,2007,897
pro9012,Nova Scotia,All Industries,2007,"54,767"
cnt1201,Shelburne,"Agriculture, Forestry, Fishing and Hunting",2007,557
cnt1202,Yarmouth,"Agriculture, Forestry, Fishing and Hunting",2007,610
cnt1203,Digby,"Agriculture, Forestry, Fishing and Hunting",2007,361
cnt1204,Queens,"Agriculture, Forestry, Fishing and Hunting",2007,97
cnt1205,Annapolis,"Agriculture, Forestry, Fishing and Hunting",2007,211
cnt1206,Lunenburg,"Agriculture, Forestry, Fishing and Hunting",2007,271
cnt1207,Kings,"Agriculture, Forestry, Fishing and Hunting",2007,390
cnt1208,Hants,"Agriculture, Forestry, Fishing and Hunting",2007,203
cnt1209,Halifax,"Agriculture, Forestry, Fishing and Hunting",2007,332
cnt1210,Colchester,"Agriculture, Forestry, Fishing and Hunting",2007,317
cnt1211,Cumberland,"Agriculture, Forestry, Fishing and Hunting",2007,265
cnt1212,Pictou,"Agriculture, Forestry, Fishing and Hunting",2007,282
cnt1213,Guysborough,"Agriculture, Forestry, Fishing and Hunting",2007,234
cnt1214,Antigonish,"Agriculture, Forestry, Fishing and Hunting",2007,234
cnt1215,Inverness,"Agriculture, Forestry, Fishing and Hunting",2007,199
cnt1216,Richmond,"Agriculture, Forestry, Fishing and Hunting",2007,87
cnt1217,Cape Breton,"Agriculture, Forestry, Fishing and Hunting",2007,294
cnt1218,Victoria,"Agriculture, Forestry, Fishing and Hunting",2007,266
pro9012,Nova Scotia,"Agriculture, Forestry, Fishing and Hunting",2007,"5,241"
cnt1201,Shelburne,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1202,Yarmouth,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1203,Digby,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1204,Queens,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1205,Annapolis,"Mining, Quarrying, and Oil and Gas Extraction",2007,8
cnt1206,Lunenburg,"Mining, Quarrying, and Oil and Gas Extraction",2007,6
cnt1207,Kings,"Mining, Quarrying, and Oil and Gas Extraction",2007,8
cnt1208,Hants,"Mining, Quarrying, and Oil and Gas Extraction",2007,9
cnt1209,Halifax,"Mining, Quarrying, and Oil and Gas Extraction",2007,85
cnt1210,Colchester,"Mining, Quarrying, and Oil and Gas Extraction",2007,9
cnt1211,Cumberland,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1212,Pictou,"Mining, Quarrying, and Oil and Gas Extraction",2007,7
cnt1213,Guysborough,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1214,Antigonish,"Mining, Quarrying, and Oil and Gas Extraction",2007,6
cnt1215,Inverness,"Mining, Quarrying, and Oil and Gas Extraction",2007,
cnt1216,Richmond,"Mining, Quarrying, and Oil and Gas Extraction",2007,0
cnt1217,Cape Breton,"Mining, Quarrying, and Oil and Gas Extraction",2007,14
cnt1218,Victoria,"Mining, Quarrying, and Oil and Gas Extraction",2007,
pro9012,Nova Scotia,"Mining, Quarrying, and Oil and Gas Extraction",2007,170
cnt1201,Shelburne,Utilities,2007,0
cnt1202,Yarmouth,Utilities,2007,
cnt1203,Digby,Utilities,2007,
cnt1204,Queens,Utilities,2007,
cnt1205,Annapolis,Utilities,2007,0
cnt1206,Lunenburg,Utilities,2007,3
cnt1207,Kings,Utilities,2007,5
cnt1208,Hants,Utilities,2007,9
cnt1209,Halifax,Utilities,2007,20
cnt1210,Colchester,Utilities,2007,
cnt1211,Cumberland,Utilities,2007,
cnt1212,Pictou,Utilities,2007,
cnt1213,Guysborough,Utilities,2007,
cnt1214,Antigonish,Utilities,2007,
cnt1215,Inverness,Utilities,2007,
cnt1216,Richmond,Utilities,2007,
cnt1217,Cape Breton,Utilities,2007,6
cnt1218,Victoria,Utilities,2007,
pro9012,Nova Scotia,Utilities,2007,61
cnt1201,Shelburne,Construction,2007,92
cnt1202,Yarmouth,Construction,2007,169
cnt1203,Digby,Construction,2007,132
cnt1204,Queens,Construction,2007,118
cnt1205,Annapolis,Construction,2007,144
cnt1206,Lunenburg,Construction,2007,384
cnt1208,Hants,Construction,2007,369
cnt1209,Halifax,Construction,2007,"2,865"
cnt1210,Colchester,Construction,2007,339
cnt1211,Cumberland,Construction,2007,157
cnt1212,Pictou,Construction,2007,254
cnt1213,Guysborough,Construction,2007,58
cnt1214,Antigonish,Construction,2007,129
cnt1215,Inverness,Construction,2007,101
cnt1216,Richmond,Construction,2007,60
cnt1217,Cape Breton,Construction,2007,417
cnt1218,Victoria,Construction,2007,54
pro9012,Nova Scotia,Construction,2007,"6,298"
cnt1201,Shelburne,Manufacturing,2007,166
cnt1202,Yarmouth,Manufacturing,2007,134
cnt1203,Digby,Manufacturing,2007,98
cnt1204,Queens,Manufacturing,2007,56
cnt1205,Annapolis,Manufacturing,2007,53
cnt1206,Lunenburg,Manufacturing,2007,128
cnt1207,Kings,Manufacturing,2007,92
cnt1208,Hants,Manufacturing,2007,82
cnt1209,Halifax,Manufacturing,2007,601
cnt1210,Colchester,Manufacturing,2007,125
cnt1211,Cumberland,Manufacturing,2007,68
cnt1212,Pictou,Manufacturing,2007,95
cnt1213,Guysborough,Manufacturing,2007,32
cnt1214,Antigonish,Manufacturing,2007,43
cnt1215,Inverness,Manufacturing,2007,22
cnt1216,Richmond,Manufacturing,2007,20
cnt1217,Cape Breton,Manufacturing,2007,119
cnt1218,Victoria,Manufacturing,2007,36
pro9012,Nova Scotia,Manufacturing,2007,"1,999"
cnt1201,Shelburne,Wholesale Trade,2007,81
cnt1202,Yarmouth,Wholesale Trade,2007,110
cnt1203,Digby,Wholesale Trade,2007,49
cnt1204,Queens,Wholesale Trade,2007,33
cnt1205,Annapolis,Wholesale Trade,2007,52
cnt1206,Lunenburg,Wholesale Trade,2007,111
cnt1207,Kings,Wholesale Trade,2007,124
cnt1208,Hants,Wholesale Trade,2007,64
cnt1209,Halifax,Wholesale Trade,2007,"1,378"
cnt1210,Colchester,Wholesale Trade,2007,165
cnt1211,Cumberland,Wholesale Trade,2007,72
cnt1212,Pictou,Wholesale Trade,2007,71
cnt1213,Guysborough,Wholesale Trade,2007,21
cnt1214,Antigonish,Wholesale Trade,2007,34
cnt1215,Inverness,Wholesale Trade,2007,20
cnt1216,Richmond,Wholesale Trade,2007,14
cnt1217,Cape Breton,Wholesale Trade,2007,156
cnt1218,Victoria,Wholesale Trade,2007,17
pro9012,Nova Scotia,Wholesale Trade,2007,"2,603"
cnt1201,Shelburne,Retail Trade,2007,114
cnt1202,Yarmouth,Retail Trade,2007,202
cnt1203,Digby,Retail Trade,2007,181
cnt1204,Queens,Retail Trade,2007,139
cnt1205,Annapolis,Retail Trade,2007,127
cnt1206,Lunenburg,Retail Trade,2007,337
cnt1207,Kings,Retail Trade,2007,422
cnt1208,Hants,Retail Trade,2007,237
cnt1209,Halifax,Retail Trade,2007,"2,263"
cnt1210,Colchester,Retail Trade,2007,388
cnt1211,Cumberland,Retail Trade,2007,212
cnt1212,Pictou,Retail Trade,2007,283
cnt1213,Guysborough,Retail Trade,2007,61
cnt1214,Antigonish,Retail Trade,2007,147
cnt1215,Inverness,Retail Trade,2007,115
cnt1216,Richmond,Retail Trade,2007,55
cnt1217,Cape Breton,Retail Trade,2007,568
cnt1218,Victoria,Retail Trade,2007,90
pro9012,Nova Scotia,Retail Trade,2007,"6,002"
cnt1201,Shelburne,Transportation and Warehousing,2007,50
cnt1202,Yarmouth,Transportation and Warehousing,2007,72
cnt1203,Digby,Transportation and Warehousing,2007,58
cnt1204,Queens,Transportation and Warehousing,2007,48
cnt1205,Annapolis,Transportation and Warehousing,2007,49
cnt1206,Lunenburg,Transportation and Warehousing,2007,108
cnt1207,Kings,Transportation and Warehousing,2007,152
cnt1208,Hants,Transportation and Warehousing,2007,151
cnt1209,Halifax,Transportation and Warehousing,2007,952
cnt1210,Colchester,Transportation and Warehousing,2007,224
cnt1211,Cumberland,Transportation and Warehousing,2007,93
cnt1212,Pictou,Transportation and Warehousing,2007,119
cnt1213,Guysborough,Transportation and Warehousing,2007,37
cnt1214,Antigonish,Transportation and Warehousing,2007,60
cnt1215,Inverness,Transportation and Warehousing,2007,49
cnt1216,Richmond,Transportation and Warehousing,2007,21
cnt1217,Cape Breton,Transportation and Warehousing,2007,173
cnt1218,Victoria,Transportation and Warehousing,2007,40
pro9012,Nova Scotia,Transportation and Warehousing,2007,"2,491"
cnt1201,Shelburne,Information and Cultural Industries,2007,6
cnt1202,Yarmouth,Information and Cultural Industries,2007,13
cnt1203,Digby,Information and Cultural Industries,2007,9
cnt1204,Queens,Information and Cultural Industries,2007,12
cnt1205,Annapolis,Information and Cultural Industries,2007,13
cnt1206,Lunenburg,Information and Cultural Industries,2007,38
cnt1207,Kings,Information and Cultural Industries,2007,26
cnt1208,Hants,Information and Cultural Industries,2007,9
cnt1209,Halifax,Information and Cultural Industries,2007,564
cnt1210,Colchester,Information and Cultural Industries,2007,18
cnt1211,Cumberland,Information and Cultural Industries,2007,13
cnt1212,Pictou,Information and Cultural Industries,2007,21
cnt1213,Guysborough,Information and Cultural Industries,2007,5
cnt1214,Antigonish,Information and Cultural Industries,2007,10
cnt1215,Inverness,Information and Cultural Industries,2007,7
cnt1216,Richmond,Information and Cultural Industries,2007,
cnt1217,Cape Breton,Information and Cultural Industries,2007,35
cnt1218,Victoria,Information and Cultural Industries,2007,10
pro9012,Nova Scotia,Information and Cultural Industries,2007,817
cnt1201,Shelburne,Finance and Insurance,2007,38
cnt1202,Yarmouth,Finance and Insurance,2007,104
cnt1203,Digby,Finance and Insurance,2007,64
cnt1204,Queens,Finance and Insurance,2007,44
cnt1205,Annapolis,Finance and Insurance,2007,58
cnt1206,Lunenburg,Finance and Insurance,2007,148
cnt1207,Kings,Finance and Insurance,2007,163
cnt1208,Hants,Finance and Insurance,2007,90
cnt1209,Halifax,Finance and Insurance,2007,"1,652"
cnt1210,Colchester,Finance and Insurance,2007,162
cnt1211,Cumberland,Finance and Insurance,2007,74
cnt1212,Pictou,Finance and Insurance,2007,127
cnt1213,Guysborough,Finance and Insurance,2007,12
cnt1214,Antigonish,Finance and Insurance,2007,53
cnt1215,Inverness,Finance and Insurance,2007,22
cnt1216,Richmond,Finance and Insurance,2007,10
cnt1217,Cape Breton,Finance and Insurance,2007,174
cnt1218,Victoria,Finance and Insurance,2007,22
pro9012,Nova Scotia,Finance and Insurance,2007,"3,057"
cnt1201,Shelburne,"Real Estate, Rental and Leasing",2007,49
cnt1202,Yarmouth,"Real Estate, Rental and Leasing",2007,102
cnt1203,Digby,"Real Estate, Rental and Leasing",2007,43
cnt1204,Queens,"Real Estate, Rental and Leasing",2007,61
cnt1205,Annapolis,"Real Estate, Rental and Leasing",2007,73
cnt1206,Lunenburg,"Real Estate, Rental and Leasing",2007,182
cnt1207,Kings,"Real Estate, Rental and Leasing",2007,235
cnt1208,Hants,"Real Estate, Rental and Leasing",2007,122
cnt1209,Halifax,"Real Estate, Rental and Leasing",2007,"2,181"
cnt1210,Colchester,"Real Estate, Rental and Leasing",2007,179
cnt1211,Cumberland,"Real Estate, Rental and Leasing",2007,83
cnt1212,Pictou,"Real Estate, Rental and Leasing",2007,161
cnt1213,Guysborough,"Real Estate, Rental and Leasing",2007,23
cnt1214,Antigonish,"Real Estate, Rental and Leasing",2007,85
cnt1215,Inverness,"Real Estate, Rental and Leasing",2007,39
cnt1216,Richmond,"Real Estate, Rental and Leasing",2007,24
cnt1217,Cape Breton,"Real Estate, Rental and Leasing",2007,268
cnt1218,Victoria,"Real Estate, Rental and Leasing",2007,27
pro9012,Nova Scotia,"Real Estate, Rental and Leasing",2007,"3,965"
cnt1201,Shelburne,"Professional, Scientific and Technical Services",2007,38
cnt1202,Yarmouth,"Professional, Scientific and Technical Services",2007,78
cnt1203,Digby,"Professional, Scientific and Technical Services",2007,52
cnt1204,Queens,"Professional, Scientific and Technical Services",2007,60
cnt1205,Annapolis,"Professional, Scientific and Technical Services",2007,83
cnt1206,Lunenburg,"Professional, Scientific and Technical Services",2007,185
cnt1207,Kings,"Professional, Scientific and Technical Services",2007,242
cnt1208,Hants,"Professional, Scientific and Technical Services",2007,142
cnt1209,Halifax,"Professional, Scientific and Technical Services",2007,"3,125"
cnt1210,Colchester,"Professional, Scientific and Technical Services",2007,185
cnt1211,Cumberland,"Professional, Scientific and Technical Services",2007,93
cnt1212,Pictou,"Professional, Scientific and Technical Services",2007,145
cnt1213,Guysborough,"Professional, Scientific and Technical Services",2007,24
cnt1214,Antigonish,"Professional, Scientific and Technical Services",2007,82
cnt1215,Inverness,"Professional, Scientific and Technical Services",2007,48
cnt1216,Richmond,"Professional, Scientific and Technical Services",2007,18
cnt1217,Cape Breton,"Professional, Scientific and Technical Services",2007,265
cnt1218,Victoria,"Professional, Scientific and Technical Services",2007,37
pro9012,Nova Scotia,"Professional, Scientific and Technical Services",2007,"4,941"
cnt1201,Shelburne,Management of Companies and Enterprises,2007,35
cnt1202,Yarmouth,Management of Companies and Enterprises,2007,99
cnt1203,Digby,Management of Companies and Enterprises,2007,23
cnt1204,Queens,Management of Companies and Enterprises,2007,35
cnt1205,Annapolis,Management of Companies and Enterprises,2007,18
cnt1206,Lunenburg,Management of Companies and Enterprises,2007,73
cnt1207,Kings,Management of Companies and Enterprises,2007,90
cnt1208,Hants,Management of Companies and Enterprises,2007,88
cnt1209,Halifax,Management of Companies and Enterprises,2007,"1,454"
cnt1210,Colchester,Management of Companies and Enterprises,2007,142
cnt1211,Cumberland,Management of Companies and Enterprises,2007,47
cnt1212,Pictou,Management of Companies and Enterprises,2007,92
cnt1213,Guysborough,Management of Companies and Enterprises,2007,10
cnt1214,Antigonish,Management of Companies and Enterprises,2007,32
cnt1215,Inverness,Management of Companies and Enterprises,2007,21
cnt1216,Richmond,Management of Companies and Enterprises,2007,14
cnt1217,Cape Breton,Management of Companies and Enterprises,2007,109
cnt1218,Victoria,Management of Companies and Enterprises,2007,10
cnt1212,Pictou,"Arts, Entertainment and Recreation",2007,32
pro9012,Nova Scotia,Management of Companies and Enterprises,2007,"2,420"
cnt1201,Shelburne,"Administrative and support, waste management and remediation services",2007,21
cnt1202,Yarmouth,"Administrative and support, waste management and remediation services",2007,53
cnt1203,Digby,"Administrative and support, waste management and remediation services",2007,24
cnt1204,Queens,"Administrative and support, waste management and remediation services",2007,26
cnt1205,Annapolis,"Administrative and support, waste management and remediation services",2007,31
cnt1206,Lunenburg,"Administrative and support, waste management and remediation services",2007,99
cnt1207,Kings,"Administrative and support, waste management and remediation services",2007,100
cnt1208,Hants,"Administrative and support, waste management and remediation services",2007,71
cnt1209,Halifax,"Administrative and support, waste management and remediation services",2007,"1,100"
cnt1210,Colchester,"Administrative and support, waste management and remediation services",2007,88
cnt1211,Cumberland,"Administrative and support, waste management and remediation services",2007,45
cnt1212,Pictou,"Administrative and support, waste management and remediation services",2007,73
cnt1213,Guysborough,"Administrative and support, waste management and remediation services",2007,15
cnt1214,Antigonish,"Administrative and support, waste management and remediation services",2007,23
cnt1215,Inverness,"Administrative and support, waste management and remediation services",2007,24
cnt1216,Richmond,"Administrative and support, waste management and remediation services",2007,9
cnt1217,Cape Breton,"Administrative and support, waste management and remediation services",2007,161
cnt1218,Victoria,"Administrative and support, waste management and remediation services",2007,15
pro9012,Nova Scotia,"Administrative and support, waste management and remediation services",2007,"2,002"
cnt1201,Shelburne,Educational Services,2007,
cnt1202,Yarmouth,Educational Services,2007,12
cnt1203,Digby,Educational Services,2007,8
cnt1204,Queens,Educational Services,2007,6
cnt1205,Annapolis,Educational Services,2007,11
cnt1206,Lunenburg,Educational Services,2007,21
cnt1207,Kings,Educational Services,2007,31
cnt1208,Hants,Educational Services,2007,14
cnt1209,Halifax,Educational Services,2007,307
cnt1210,Colchester,Educational Services,2007,27
cnt1211,Cumberland,Educational Services,2007,11
cnt1212,Pictou,Educational Services,2007,15
cnt1213,Guysborough,Educational Services,2007,3
cnt1214,Antigonish,Educational Services,2007,12
cnt1215,Inverness,Educational Services,2007,7
cnt1216,Richmond,Educational Services,2007,
cnt1217,Cape Breton,Educational Services,2007,41
cnt1218,Victoria,Educational Services,2007,7
pro9012,Nova Scotia,Educational Services,2007,546
cnt1201,Shelburne,Health Care and Social Assistance,2007,40
cnt1202,Yarmouth,Health Care and Social Assistance,2007,98
cnt1203,Digby,Health Care and Social Assistance,2007,53
cnt1204,Queens,Health Care and Social Assistance,2007,58
cnt1205,Annapolis,Health Care and Social Assistance,2007,61
cnt1206,Lunenburg,Health Care and Social Assistance,2007,157
cnt1207,Kings,Health Care and Social Assistance,2007,221
cnt1208,Hants,Health Care and Social Assistance,2007,101
cnt1209,Halifax,Health Care and Social Assistance,2007,"1,608"
cnt1210,Colchester,Health Care and Social Assistance,2007,179
cnt1211,Cumberland,Health Care and Social Assistance,2007,90
cnt1212,Pictou,Health Care and Social Assistance,2007,126
cnt1213,Guysborough,Health Care and Social Assistance,2007,28
cnt1214,Antigonish,Health Care and Social Assistance,2007,90
cnt1215,Inverness,Health Care and Social Assistance,2007,45
cnt1216,Richmond,Health Care and Social Assistance,2007,20
cnt1217,Cape Breton,Health Care and Social Assistance,2007,370
cnt1218,Victoria,Health Care and Social Assistance,2007,36
pro9012,Nova Scotia,Health Care and Social Assistance,2007,"3,405"
cnt1201,Shelburne,"Arts, Entertainment and Recreation",2007,19
cnt1202,Yarmouth,"Arts, Entertainment and Recreation",2007,23
cnt1203,Digby,"Arts, Entertainment and Recreation",2007,20
cnt1204,Queens,"Arts, Entertainment and Recreation",2007,30
cnt1205,Annapolis,"Arts, Entertainment and Recreation",2007,31
cnt1206,Lunenburg,"Arts, Entertainment and Recreation",2007,59
cnt1207,Kings,"Arts, Entertainment and Recreation",2007,42
cnt1208,Hants,"Arts, Entertainment and Recreation",2007,39
cnt1209,Halifax,"Arts, Entertainment and Recreation",2007,399
cnt1210,Colchester,"Arts, Entertainment and Recreation",2007,61
cnt1211,Cumberland,"Arts, Entertainment and Recreation",2007,30
cnt1213,Guysborough,"Arts, Entertainment and Recreation",2007,12
cnt1214,Antigonish,"Arts, Entertainment and Recreation",2007,15
cnt1215,Inverness,"Arts, Entertainment and Recreation",2007,16
cnt1216,Richmond,"Arts, Entertainment and Recreation",2007,10
cnt1217,Cape Breton,"Arts, Entertainment and Recreation",2007,96
cnt1218,Victoria,"Arts, Entertainment and Recreation",2007,16
pro9012,Nova Scotia,"Arts, Entertainment and Recreation",2007,961
cnt1201,Shelburne,Accommodation and Food Services,2007,39
cnt1202,Yarmouth,Accommodation and Food Services,2007,76
cnt1203,Digby,Accommodation and Food Services,2007,75
cnt1204,Queens,Accommodation and Food Services,2007,67
cnt1205,Annapolis,Accommodation and Food Services,2007,63
cnt1206,Lunenburg,Accommodation and Food Services,2007,126
cnt1207,Kings,Accommodation and Food Services,2007,140
cnt1208,Hants,Accommodation and Food Services,2007,71
cnt1209,Halifax,Accommodation and Food Services,2007,"1,083"
cnt1210,Colchester,Accommodation and Food Services,2007,150
cnt1211,Cumberland,Accommodation and Food Services,2007,66
cnt1212,Pictou,Accommodation and Food Services,2007,137
