X,Y,OBJECTID,JUNCTION_ID,JUNCTION_TYPE,PSEUDO_NODE_TYPE,MUN_CODE,JUNCDESCR,HRMINTRST,TRAFFICZONE,TRFSERVID,SIGNALRESP
-63.595930230645415,44.64151861858759,1786224,5898,RA-5 with no Beacon,,Halifax Regional Municipality,JUBILEE RD - PRESTON ST,Yes,,,HRM Signals
-63.595077219197698,44.660069024666932,1786225,5927,Signalized Intersection,,Halifax Regional Municipality,GOTTINGEN ST - ALMON ST,Yes,7,,HRM Signals
-63.593833054325827,44.653338937437539,1786226,5983,RA-5 with Beacon,,Halifax Regional Municipality,ROBIE ST - CHARLES ST,Yes,,,HRM Signals
-63.558894084768163,44.668972159736029,1786227,7235,RA-5 with Beacon,,Halifax Regional Municipality,PORTLAND ST - HAWTHORNE ST,,,,HRM Signals
-63.557048304675789,44.676280156917763,1786228,7276,Signal Beacon,,Halifax Regional Municipality,JOFFRE ST - SINCLAIR ST,,,,HRM Signals
-63.555504959491806,44.666273727822279,1786229,7324,RA-5 with Beacon,,Halifax Regional Municipality,PLEASANT ST - OLD FERRY RD,Yes,,,HRM Signals
-63.576647126808858,44.635806219507586,1786230,6706,RA-5 with Beacon,,Halifax Regional Municipality,SOUTH PARK ST - VICTORIA RD,Yes,,,HRM Signals
-63.575799424404458,44.649025311944051,1786231,6737,RA-5 with Beacon,,Halifax Regional Municipality,DUKE STREET - ARGYLE ST,Yes,,,HRM Signals
-63.577277768392811,44.637136296539985,1786232,6667,RA-5 with Beacon,,Halifax Regional Municipality,SOUTH PARK ST - FENWICK ST,Yes,,,HRM Signals
-63.587135093396547,44.654593378538998,1786233,6264,RA-5 with Beacon,,Halifax Regional Municipality,GOTTINGEN ST - BUDDY DAYE ST,,,,HRM Signals
-63.485981384196506,44.686432667617069,1786234,8923,Intersection,,Halifax Regional Municipality,,,,,
-63.484603968625287,44.684331615700394,1786235,8961,Intersection,,Halifax Regional Municipality,,,,,
-63.499027058315662,44.664333808515053,1786236,8712,Intersection,,Halifax Regional Municipality,,,,,
-63.498225914694153,44.664729435622306,1786237,8730,Intersection,,Halifax Regional Municipality,,,,,
-63.498781421187751,44.665311998026155,1786238,8716,Intersection,,Halifax Regional Municipality,,,,,
-63.50502339099058,44.670409752919795,1786239,8620,Dead End,,Halifax Regional Municipality,,,,,
-63.503999436432522,44.669481785153373,1786240,8635,Intersection,,Halifax Regional Municipality,,,,,
-63.483757365758805,44.682418914821369,1786241,8979,Intersection,,Halifax Regional Municipality,,,,,
-63.482659731381119,44.682618330520768,1786242,9008,Intersection,,Halifax Regional Municipality,,,,,
-63.480115949533207,44.679738988751538,1786243,9030,Intersection,,Halifax Regional Municipality,,,,,
-63.477941206383782,44.678288009869036,1786244,35884,Dead End,,Halifax Regional Municipality,,,,,
-63.479259270264187,44.677932721368506,1786245,9093,Intersection,,Halifax Regional Municipality,,,,,
-63.490177122936153,44.671952317793242,1786246,43293,Intersection,,Halifax Regional Municipality,,,,,
-63.480223864148286,44.67770365327474,1786247,9068,Intersection,,Halifax Regional Municipality,,,,,
-63.489566415866669,44.67166264541796,1786248,43294,Intersection,,Halifax Regional Municipality,,,,,
-63.479722371556086,44.676630672368894,1786249,9075,Intersection,,Halifax Regional Municipality,,,,,
-63.477645237548806,44.676802523655567,1786250,9127,Dead End,,Halifax Regional Municipality,,,,,
-63.512709149287758,44.67476452663503,1786251,8488,Intersection,,Halifax Regional Municipality,,,,,
-63.477599595047536,44.676290154518455,1786252,9132,Intersection,,Halifax Regional Municipality,,,,,
-63.48425106636423,44.62753894955668,1786253,8987,Intersection,,Halifax Regional Municipality,,,,,
-63.47793225467197,44.672512965542388,1786254,9124,RA-5 with Beacon,,Halifax Regional Municipality,COLE HARBOUR RD - BISSETT RD,Yes,,,HRM Signals
-63.478541374418356,44.672559677691865,1786255,9112,Intersection,,Halifax Regional Municipality,COLE HARBOUR RD - JOHN STEWART DR,,,,
-63.490546153549815,44.671573495361159,1786256,43296,Intersection,,Halifax Regional Municipality,,,,,
-63.493823814967428,44.611792814258848,1786257,8824,Intersection,,Halifax Regional Municipality,,,,,
-63.512347931322104,44.672798660834147,1786258,8495,Dead End,,Halifax Regional Municipality,,,,,
-63.511433074460356,44.671041994609418,1786259,8510,Intersection,,Halifax Regional Municipality,,,,,
-63.511038800288894,44.670604433299253,1786260,8514,Dead End,,Halifax Regional Municipality,,,,,
-63.516518946628516,44.677568338447095,1786261,8429,Intersection,,Halifax Regional Municipality,,,,,
-63.514706883902008,44.67741502337666,1786262,8464,Intersection,,Halifax Regional Municipality,,,,,
-63.51684410442202,44.67806105046207,1786263,8421,Dead End,,Halifax Regional Municipality,,,,,
-63.51571191275368,44.677965586475068,1786264,8448,Dead End,,Halifax Regional Municipality,,,,,
-63.513992213906384,44.678139903899535,1786265,8473,Intersection,,Halifax Regional Municipality,,,,,
-63.513915636121666,44.67524452236519,1786266,8474,Intersection,,Halifax Regional Municipality,,,,,
-63.512823571298746,44.673440214021397,1786267,8486,Dead End,,Halifax Regional Municipality,,,,,
-63.470263779062563,44.641999073051046,1786268,9261,Dead End,,Halifax Regional Municipality,,,,,
-63.465707178988438,44.647879848122827,1786269,9310,Intersection,,Halifax Regional Municipality,,,,,
-63.480656551179614,44.650925729190938,1786270,9069,Intersection,,Halifax Regional Municipality,,,,,
-63.479919772746499,44.651571325571837,1786271,9084,Intersection,,Halifax Regional Municipality,,,,,
-63.480779633848258,44.648070993919603,1786272,9066,Intersection,,Halifax Regional Municipality,,,,,
-63.480207551641037,44.644701110116948,1786273,9079,Rectangular Rapid Fire Beacon,,Halifax Regional Municipality,,Yes,,,HRM Signals
-63.477978247516198,44.644407032148123,1786274,9138,Intersection,,Halifax Regional Municipality,,,,,
-63.477799816947943,44.652401216139161,1786275,9139,Intersection,,Halifax Regional Municipality,,,,,
-63.476536208940075,44.653450939323498,1786276,9164,Intersection,,Halifax Regional Municipality,,,,,
-63.476399544642625,44.651582201662961,1786277,9168,Intersection,,Halifax Regional Municipality,,,,,
-63.476379154682313,44.652787918647839,1786278,9170,Dead End,,Halifax Regional Municipality,,,,,
-63.475130517996952,44.650821490253428,1786279,9186,Intersection,,Halifax Regional Municipality,,,,,
-63.590776200601681,44.657091459556248,1786280,43564,Intersection,,Halifax Regional Municipality,,,,,
-63.59031367962146,44.657804909761921,1786281,6122,Intersection,,Halifax Regional Municipality,,,,,
-63.469109867028962,44.619165402397293,1786282,9267,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.584400341397313,44.649674197717637,1786283,77394,Intersection,,Halifax Regional Municipality,,,,,
-63.538737524726344,44.514898589695463,1786284,8029,Intersection,,Halifax Regional Municipality,,,,,
-63.614649755727228,44.534737773010889,1786285,77434,Dead End,,Halifax Regional Municipality,,,,,
-62.315419630172798,44.911161321583762,1786286,77414,Dead End,,Halifax Regional Municipality,,,,,
-63.580051157830738,44.64920523552248,1786287,6547,Intersection,,Halifax Regional Municipality,,,,,
-63.576572953814157,44.618236660583086,1786288,77467,Boulevard,,Halifax Regional Municipality,,,,,
-63.82049257567467,44.707666913675489,1786289,882,Dead End,,Halifax Regional Municipality,,,,,
-63.682584683798758,44.707438900390351,1786290,77424,Intersection,,Halifax Regional Municipality,,,,,
-62.516889391130015,44.918500614658477,1786291,11034,Intersection,,Halifax Regional Municipality,,,,,
-63.229836786365453,44.742341961657537,1786292,10282,Dead End,,Halifax Regional Municipality,,,,,
-63.666611020181286,44.708920059658318,1786293,77422,Dead End,,Halifax Regional Municipality,,,,,
-63.659405603642966,44.677271031426855,1786294,77497,Intersection,,Halifax Regional Municipality,,,,,
-62.514179588041181,44.919218343240921,1786295,11039,Non-Intersection Junction,Community Boundary Change,Halifax Regional Municipality,,,,,
-63.634240851450528,44.514756116799141,1786296,4168,Intersection,,Halifax Regional Municipality,,,,,
-63.412713626305425,45.003051337985127,1786297,9536,Dead End,,Halifax Regional Municipality,,,,,
-63.477911455079877,44.621505687493091,1786298,9148,Intersection,,Halifax Regional Municipality,,,,,
-63.968201573288887,44.672667847839882,1786299,77440,Intersection,,Halifax Regional Municipality,,,,,
-63.346307279606194,44.768506312556248,1786300,77198,Intersection,,Halifax Regional Municipality,,,,,
-63.349385999222655,44.767486491368054,1786301,77199,Dead End,,Halifax Regional Municipality,,,,,
-63.571840749271651,44.575532068385762,1786302,77202,Intersection,,Halifax Regional Municipality,,,,,
-63.572989124988155,44.575836233775874,1786303,77203,Dead End,,Halifax Regional Municipality,,,,,
-64.037038366786547,44.626836080668639,1786304,53,Dead End,,Halifax Regional Municipality,,,,,
-64.031968774786264,44.633382872608927,1786305,58,Intersection,,Halifax Regional Municipality,,,,,
-63.916396400098606,44.642955524108778,1786306,351,Boulevard,,Halifax Regional Municipality,,,,,
-63.639982680625678,44.751562837801103,1786307,47090,Intersection,,Halifax Regional Municipality,,,,,
-63.64149558819291,44.750152273051327,1786308,47098,Intersection,,Halifax Regional Municipality,,,,,
-63.652574583355495,44.758977448250874,1786309,47116,Intersection,,Halifax Regional Municipality,,,,,
-63.654061463135669,44.757314143699993,1786310,47121,Intersection,,Halifax Regional Municipality,,,,,
-63.66231252585122,44.75944987802643,1786311,47124,Intersection,,Halifax Regional Municipality,,,,,
-63.664385802492667,44.752624521764069,1786312,47130,Intersection,,Halifax Regional Municipality,,,,,
-63.664344217681546,44.75185776660679,1786313,47132,Intersection,,Halifax Regional Municipality,,,,,
-63.697076411963366,44.769655169107416,1786314,47135,Intersection,,Halifax Regional Municipality,,,,,
-63.695738490823601,44.776813055126972,1786315,47140,Intersection,,Halifax Regional Municipality,,,,,
-63.691724612419968,44.782182068136414,1786316,47145,Intersection,,Halifax Regional Municipality,,,,,
-63.39139841651518,44.723125747394228,1786317,9663,Intersection,,Halifax Regional Municipality,,,,,
-63.486015726789809,44.708299614522304,1786318,8917,Intersection,,Halifax Regional Municipality,,,,,
-63.627718308140061,44.748766428935767,1786319,46433,Intersection,,Halifax Regional Municipality,,,,,
-63.623387672089123,44.752280968242893,1786320,4471,Non-Intersection Junction,Community Boundary Change,Halifax Regional Municipality,,,,,
-63.917218399007758,44.669979675472021,1786321,346,Intersection,,Halifax Regional Municipality,,,,,
-63.916953629560922,44.594439799569322,1786322,353,Dead End,,Halifax Regional Municipality,,,,,
-63.917517112195917,44.492739262942365,1786323,360,Dead End,,Halifax Regional Municipality,,,,,
-63.463887178748088,44.745566519524459,1786324,26246,Intersection,,Halifax Regional Municipality,,,,,
-63.474642053671332,44.744854250793054,1786325,26248,Intersection,,Halifax Regional Municipality,,,,,
-62.653368615852791,44.802849060244277,1786326,77201,Dead End,,Halifax Regional Municipality,,,,,
-63.725325959078532,44.495750033452026,1786327,54435,Dead End,,Halifax Regional Municipality,,,,,
-63.725333396230781,44.495816603059396,1786328,1733,Intersection,,Halifax Regional Municipality,,,,,
-63.285899302062631,44.755006156759805,1786329,1000127,Intersection,,Halifax Regional Municipality,,,,,
-63.285364336446321,44.755083794167035,1786330,1000129,Dead End,,Halifax Regional Municipality,,,,,
-63.616617133573101,44.487717231317369,1786331,1000057,Intersection,,Halifax Regional Municipality,,,,,
-63.617456035182634,44.486973098567667,1786332,1000058,Dead End,,Halifax Regional Municipality,,,,,
-63.598734490688067,44.604807887668898,1786333,1000066,Intersection,,Halifax Regional Municipality,,,,,
-63.59922516846256,44.606516410457374,1786334,1000068,Dead End,,Halifax Regional Municipality,,,,,
-63.562932502450437,44.710362682497248,1786335,41956,Boulevard,,Halifax Regional Municipality,,,,,
-63.562160570245318,44.709731334658059,1786336,41957,Boulevard,,Halifax Regional Municipality,,,,,
-63.562103502970267,44.710160688020942,1786337,31406,Intersection,,Halifax Regional Municipality,,,,,
-63.561497317121599,44.710225967318479,1786338,999978,Boulevard,,Halifax Regional Municipality,,,,,
-64.067521398785857,44.639131262241797,1786339,3,Dead End,,Halifax Regional Municipality,,,,,
-63.481753995114445,44.610985681476933,1786340,1000091,Intersection,,Halifax Regional Municipality,,,,,
-63.636704401167158,44.581050813519674,1786341,4080,Intersection,,Halifax Regional Municipality,,,,,
-63.636456491301573,44.581328859724678,1786342,4084,Dead End,,Halifax Regional Municipality,,,,,
-63.481306602661917,44.611978948933398,1786343,1000092,Dead End,,Halifax Regional Municipality,,,,,
-63.637323971015249,44.580525606599053,1786344,4035,Intersection,,Halifax Regional Municipality,,,,,
-64.066157899915012,44.637891682577973,1786345,6,Intersection,,Halifax Regional Municipality,,,,,
-63.638593262663953,44.579721396681812,1786346,3992,Intersection,,Halifax Regional Municipality,,,,,
-63.637262010616844,44.579836878727825,1786347,4031,Dead End,,Halifax Regional Municipality,,,,,
-63.608920430202517,44.468333933276092,1786348,1000108,Intersection,,Halifax Regional Municipality,,,,,
-64.066588375294103,44.637832030508946,1786349,5,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-63.607686573498519,44.470089280347828,1786350,1000109,Dead End,,Halifax Regional Municipality,,,,,
-62.489542350838079,44.903756506530428,1786351,11062,Dead End,,Halifax Regional Municipality,,,,,
-63.608440707382904,44.700813679793974,1786352,77064,Dead End,,Halifax Regional Municipality,,,,,
-63.600290361980377,44.644533206811751,1786353,5705,Signalized Intersection,,Halifax Regional Municipality,OXFORD ST - QUINPOOL RD,Yes,10,,HRM Signals
-63.59886389659799,44.68634993020212,1786354,5740,Signalized Intersection,,Halifax Regional Municipality,WINDMILL RD - PRINCESS MARGARET BLVD - YORKSHIRE AVE,Yes,3,,HRM Signals
-63.598802877634,44.657344977734859,1786355,5760,Signalized Intersection,,Halifax Regional Municipality,ALMON ST - ROBIE ST,Yes,7,,HRM Signals
-63.598335482395051,44.64086264837934,1786356,5788,Signalized Intersection,,Halifax Regional Municipality,JUBILEE RD - OXFORD ST,Yes,10,,HRM Signals
-63.597872567952727,44.645243355125487,1786357,5810,Signalized Intersection,,Halifax Regional Municipality,PRESTON ST - QUINPOOL RD,Yes,10,,HRM Signals
-63.597553917555146,44.658253843813377,1786358,5813,Signalized Intersection,,Halifax Regional Municipality,AGRICOLA ST - ALMON ST,Yes,7,,HRM Signals
-63.603929421924995,44.779157788382811,1786359,5397,Intersection,,Halifax Regional Municipality,,,,,
-63.603561629189777,44.781833829161528,1786360,5425,Dead End,,Halifax Regional Municipality,,,,,
-63.601573703280103,44.781961076074566,1786361,5529,Intersection,,Halifax Regional Municipality,,,,,
-63.600924331822476,44.781627698080577,1786362,5555,Dead End,,Halifax Regional Municipality,,,,,
-63.602967076524045,44.659200439723385,1786363,5558,Signalized Intersection,,Halifax Regional Municipality,KEMPT RD - YOUNG ST,Yes,10,,HRM Signals
-63.602678741572348,44.649141927390303,1786364,5581,Signalized Intersection,,Halifax Regional Municipality,NORTH ST - OXFORD ST,Yes,10,,HRM Signals
-63.607015053179232,44.700750394176183,1786365,5284,Signalized Intersection,,Halifax Regional Municipality,WINDMILL RD - RALSTON AVE - SEAPOINT RD,Yes,3,,HRM Signals
-63.607168476446617,44.656727069563175,1786366,5311,Signalized Intersection,,Halifax Regional Municipality,BAYERS RD - WINDSOR ST - YOUNG ST,Yes,7,,HRM Signals
-63.605247325006964,44.778962152404802,1786367,5313,Dead End,,Halifax Regional Municipality,,,,,
-63.604791889039369,44.778081133162544,1786368,5341,Intersection,,Halifax Regional Municipality,,,,,
-63.585808411977617,44.678067558827401,1786369,6309,RA-5 with Beacon,,Halifax Regional Municipality,ALBRO LAKE RD - CATHERINE ST,Yes,,,HRM Signals
-63.585504771530118,44.651368800739618,1786370,6341,RA-5 with Beacon,,Halifax Regional Municipality,CORNWALLIS ST - MAYNARD ST,,,,HRM Signals
-63.564183546620754,44.674614562966831,1786371,7088,RA-5 with Beacon,,Halifax Regional Municipality,CRICHTON AVE - HAWTHORNE ST (SINGLE SIGN),,,,HRM Signals
-63.700575856644839,44.781374504532714,1786372,2068,RA-5 with Beacon,,Halifax Regional Municipality,SACKVILLE DR - SHARON DR,,,,HRM Signals
-63.571513127399335,44.64502903418304,1786373,6909,RA-5 with Beacon,,Halifax Regional Municipality,HOLLIS ST - SALTER ST (SINGLE SIGN),,,,HRM Signals
-63.568430567485024,44.666607497153471,1786374,6990,RA-5 with Beacon,,Halifax Regional Municipality,OCHTERLONEY ST - KING ST,,,,HRM Signals
-63.566798113018123,44.671796636958817,1786375,7024,Rectangular Rapid Fire Beacon,,Halifax Regional Municipality,MAPLE ST - DAHLIA ST,Yes,,,HRM Signals
-63.697595569925632,44.778114885152291,1786376,2142,RA-5 with Beacon,,Halifax Regional Municipality,SACKVILLE DR - CONNOLLY RD,Yes,,,HRM Signals
-63.699462494563178,44.637380730532627,1786377,2146,RA-5 with no Beacon,,Halifax Regional Municipality,ST MARGARETS BAY RD - CHURCH ST,Yes,,,HRM Signals
-63.648026572073789,44.737600431037826,1786378,3634,RA-5 with Beacon,,Halifax Regional Municipality,ROCKY LAKE DR - SCOTIA DR,,,,HRM Signals
-63.643828666597678,44.672408830570788,1786379,3786,RA-5 with Beacon,,Halifax Regional Municipality,BEDFORD HWY - CIVIC 166 - MOUNT ST VINCENT UNIVERSITY,,,,HRM Signals
-63.632088304773454,44.655586864831477,1786380,4173,RA-5 with no Beacon,,Halifax Regional Municipality,DUTCH VILLAGE RD - ROSEDALE AVE,Yes,,,HRM Signals
-63.630624116437353,44.637108135919782,1786381,4247,RA-5 with no Beacon,,Halifax Regional Municipality,ST MARGARETS BAY RD - FENWOOD RD - FENERTY RD,,,,HRM Signals
-63.601370330089679,44.646718603802583,1786382,5646,RA-5 with Beacon,,Halifax Regional Municipality,OXFORD ST - ALLAN ST - OAK ST,,,,HRM Signals
-63.599786293019939,44.661566371178111,1786383,5716,RA-5 with Beacon,,Halifax Regional Municipality,YOUNG ST - ISLEVILLE ST - KAYE ST,,,,HRM Signals
-63.599368113780457,44.642774782842707,1786384,5750,RA-5 with Beacon,,Halifax Regional Municipality,OXFORD ST - NORWOOD ST,Yes,,,HRM Signals
-63.598401407058816,44.667881481927552,1786385,5768,RA-5 with Beacon,,Halifax Regional Municipality,BARRINGTON ST - RICHMOND ST,,,,HRM Signals
-63.598493589478309,44.594024966787188,1786386,5815,RA-5 with no Beacon,,Halifax Regional Municipality,HERRING COVE RD - WOODCREST AVE - PRINCETON AVE,Yes,,,HRM Signals
-63.643400470244458,44.655561170167871,1786387,3803,RA-5 with no Beacon,,Halifax Regional Municipality,MAIN AVE - HILLCREST ST,,,,HRM Signals
-63.64302973373006,44.663103586525388,1786388,3813,RA-5 with Beacon,,Halifax Regional Municipality,LACEWOOD DR - GATEWAY RD,Yes,,,HRM Signals
-63.605024452086653,44.648089612016221,1786389,5449,RA-5 with Beacon,,Halifax Regional Municipality,CHEBUCTO RD - CONNOLLY ST - ELM ST,,,,HRM Signals
-63.604038837624898,44.65839870601976,1786390,5502,RA-5 with Beacon,,Halifax Regional Municipality,YOUNG ST - MONAGHAN DR,Yes,,,HRM Signals
-63.609491290700952,44.641697968470666,1786391,5189,RA-5 with Beacon,,Halifax Regional Municipality,QUINPOOL RD - QUINN ST,Yes,,,HRM Signals
-63.607963957088579,44.668752283371575,1786392,5254,RA-5 with Beacon,,Halifax Regional Municipality,NOVALEA DR - VESTRY ST,Yes,,,HRM Signals
-63.607358138650859,44.666600825222922,1786393,5298,RA-5 with Beacon,,Halifax Regional Municipality,DUFFUS ST - ISLEVILLE ST,,,,HRM Signals
-63.676417399030314,44.775127370270958,1786394,2746,RA-5 with no Beacon,,Halifax Regional Municipality,GLENDALE DR - RAYMOND DR,,,,HRM Signals
-63.676417235536931,44.727026581523681,1786395,2767,Intersection,,Halifax Regional Municipality,,,,,
-63.674788321330546,44.712740694809803,1786396,2829,RA-5 with Beacon,,Halifax Regional Municipality,BEDFORD HWY - NELSONS LANDING BLVD,,,,HRM Signals
-63.672626169866462,44.770202371676788,1786397,2868,RA-5 with Beacon,,Halifax Regional Municipality,GLENDALE DR - PINEHILL DR,,,,HRM Signals
-63.685377987089886,44.718643890546446,1786398,2449,RA-5 with Beacon,,Halifax Regional Municipality,HAMMONDS PLAINS RD - BEDFORD HILLS RD,,,,HRM Signals
-63.680779563252756,44.71865074287247,1786399,2625,RA-5 with Beacon,,Halifax Regional Municipality,BASINVIEW DR - GLEN MOIR TERR,Yes,,,HRM Signals
-63.670619415268433,44.661610075050369,1786400,2989,RA-5 with Beacon,,Halifax Regional Municipality,PARKLAND DR - FAIRFAX DR,,,,HRM Signals
-63.593799734913631,44.67889656937907,1786401,5973,RA-5 with Beacon,,Halifax Regional Municipality,WINDMILL RD - SPRINGHILL RD - LOVETT ST,Yes,,,HRM Signals
-63.574296582460008,44.681898650928765,1786402,6781,RA-5 with Beacon,,Halifax Regional Municipality,WOODLAND AVE - LAURIER ST,Yes,,,HRM Signals
-63.587502484584817,44.656958893490213,1786403,6244,Intersection,,Halifax Regional Municipality,,,,,
-63.472782731476045,44.649388856259407,1786404,9212,Intersection,,Halifax Regional Municipality,,,,,
-63.4727560640885,44.64392782541433,1786405,9213,Dead End,,Halifax Regional Municipality,,,,,
-63.472617354327177,44.642699455440017,1786406,9218,Intersection,,Halifax Regional Municipality,,,,,
-63.471575035509737,44.648787255883853,1786407,9231,Intersection,,Halifax Regional Municipality,,,,,
-63.470774582692684,44.642991447569116,1786408,9243,Intersection,,Halifax Regional Municipality,,,,,
-63.475582036411581,44.653467184234358,1786409,9181,Intersection,,Halifax Regional Municipality,,,,,
-63.47381541676036,44.650015094334606,1786410,9201,Intersection,,Halifax Regional Municipality,,,,,
-63.471369171291023,44.642328322664255,1786411,9235,Intersection,,Halifax Regional Municipality,,,,,
-63.468929457472143,44.648896200867696,1786412,9265,Intersection,,Halifax Regional Municipality,,,,,
-63.467905214554868,44.648363453029646,1786413,9282,Dead End,,Halifax Regional Municipality,,,,,
-63.477683645018772,44.650199134933629,1786414,9142,Intersection,,Halifax Regional Municipality,,,,,
-63.47574124213444,44.652101165024973,1786415,9179,Intersection,,Halifax Regional Municipality,,,,,
-63.472826381513997,44.651677489911691,1786416,9211,Intersection,,Halifax Regional Municipality,,,,,
-63.469681523434751,44.648362538490083,1786417,9256,Intersection,,Halifax Regional Municipality,,,,,
-63.463725455945799,44.646399914882501,1786418,77066,Intersection,,Halifax Regional Municipality,,,,,
-63.531796076337635,44.669492562056483,1786419,8170,Intersection,,Halifax Regional Municipality,,,,,
-63.53143223079978,44.669569892617879,1786420,48045,Intersection,,Halifax Regional Municipality,,,,,
-63.525534180105147,44.661003735190782,1786421,76611,Boulevard,,Halifax Regional Municipality,,,,,
-63.525564813554652,44.658048020876336,1786422,31725,Dead End,,Halifax Regional Municipality,,,,,
-63.48012778753202,44.65848385204594,1786423,73970,Boulevard,,Halifax Regional Municipality,,,,,
-63.46636042667653,44.67997853056908,1786424,9294,Intersection,,Halifax Regional Municipality,,,,,
-63.483861180462924,44.606430773723382,1786425,9012,Intersection,,Halifax Regional Municipality,,,,,
-63.482367133923418,44.606171628795146,1786426,9054,Intersection,,Halifax Regional Municipality,,,,,
-63.479626588688909,44.608507873884726,1786427,9114,Intersection,,Halifax Regional Municipality,,,,,
-63.47911885370381,44.608206457397635,1786428,9123,Dead End,,Halifax Regional Municipality,,,,,
-63.47849914641349,44.604581857739305,1786429,9143,Intersection,,Halifax Regional Municipality,,,,,
-63.478152333831744,44.605091718968986,1786430,9151,Intersection,,Halifax Regional Municipality,,,,,
-63.477577814495149,44.605609531877064,1786431,9159,Intersection,,Halifax Regional Municipality,,,,,
-63.477295104793768,44.6058566287359,1786432,9165,Dead End,,Halifax Regional Municipality,,,,,
-63.476257441046144,44.604106113567035,1786433,9183,Intersection,,Halifax Regional Municipality,,,,,
-63.476040432328027,44.604686386330002,1786434,9185,Intersection,,Halifax Regional Municipality,,,,,
-63.473701876894964,44.604478347802882,1786435,9209,Dead End,,Halifax Regional Municipality,,,,,
-63.473383503178482,44.60524211634592,1786436,9215,Dead End,,Halifax Regional Municipality,,,,,
-63.472823246393666,44.603306639838841,1786437,9225,Intersection,,Halifax Regional Municipality,,,,,
-63.472075805856448,44.603909003399529,1786438,9233,Intersection,,Halifax Regional Municipality,,,,,
-63.602170063356212,44.776905663222792,1781439,5505,Dead End,,Halifax Regional Municipality,,,,,
-63.601190673321057,44.833763638097047,1781440,5511,Dead End,,Halifax Regional Municipality,,,,,
-63.610649211915657,44.599998116314787,1781441,5168,Dead End,,Halifax Regional Municipality,,,,,
-63.610500329632039,44.60422017207847,1781442,5173,Intersection,,Halifax Regional Municipality,,,,,
-63.609300772402229,44.671668853610939,1781443,5177,Intersection,,Halifax Regional Municipality,,,,,
-63.6676630884145,44.659100255245846,1781444,45212,Boulevard,,Halifax Regional Municipality,,,,,
-63.581301866929444,44.69999222691775,1781445,6469,Signalized Intersection,,Halifax Regional Municipality,COMMODORE DR - BROWNLOW AVE,Yes,3,,HRM Signals
-63.581039809496446,44.650474007029338,1781446,43569,Signalized Intersection,,Halifax Regional Municipality,COGSWELL ST - GOTTINGEN ST,Yes,10,,HRM Signals
-63.578978634958503,44.651008903819658,1781447,43570,Signalized Intersection,,Halifax Regional Municipality,BRUNSWICK ST - COGSWELL ST,Yes,9,,HRM Signals
-63.671250703639394,44.658620070220046,1781448,45221,Signalized Intersection,,Halifax Regional Municipality,LACEWOOD DR - FAIRFAX DR,Yes,8,,HRM Signals
-63.855619678503956,44.704424418558091,1781449,650,Signalized Intersection,,Halifax Regional Municipality,HAMMONDS PLAINS RD - WESTWOOD BLVD - FLATLAKE DR,Yes,1,,HRM Signals
-63.466837696197089,44.703782064948825,1781450,9283,Signalized Intersection,,Halifax Regional Municipality,MAIN ST - LAKE MAJOR RD,Yes,4,,HRM Signals
-63.675258553449183,44.64941737583348,1781451,45484,Signalized Intersection,,Halifax Regional Municipality,CHAIN LAKE DR - CIVIC 201 (DAIRY QUEEN),Yes,8,,HRM Signals
-63.54441558699105,44.646935001352411,1781452,40365,Signalized Intersection,,Halifax Regional Municipality,PLEASANT ST - HWY 111,Yes,6,,HRM Signals
-63.695250397502193,44.726333024553739,1781453,55715,Signalized Intersection,,Halifax Regional Municipality,HAMMONDS PLAINS RD - INNOVATION DR,Yes,1,,HRM Signals
-63.624471461631643,44.621787091297016,1781454,77150,Signalized Intersection,,Halifax Regional Municipality,NORTH WEST ARM DR - COWIE HILL RD,,,,Provincial Signals
-63.632513012070113,44.658306653116099,1781455,77364,Signalized Intersection,,Halifax Regional Municipality,ALMA CRES - DUTCH VILLAGE RD,Yes,7,,HRM Signals
-63.534376154614606,44.641319747937168,1781456,1000016,Signalized Intersection,,Halifax Regional Municipality,PLEASANT ST - IMPERIAL OIL,Yes,6,,HRM Signals
-63.506023179969198,44.670876027233817,1781457,1000017,Signalized Intersection,,Halifax Regional Municipality,PORTLAND ST - TRANSIT DEPOT,Yes,5,,HRM Signals
-63.439349204485573,44.709906230016912,1781458,1000079,Intersection,,Halifax Regional Municipality,,,,,
-63.43895018361615,44.712300831680984,1781459,1000080,Intersection,,Halifax Regional Municipality,,,,,
-63.418470073765185,44.733209786713843,1781460,9532,Dead End,,Halifax Regional Municipality,,,,,
-63.438893435243024,44.739835272270433,1781461,76999,Dead End,,Halifax Regional Municipality,,,,,
-63.414888331725606,44.71744696855319,1781462,1000072,Intersection,,Halifax Regional Municipality,,,,,
-63.412782212677378,44.717545347826402,1781463,1000073,Dead End,,Halifax Regional Municipality,,,,,
-63.6582585232971,44.673016507011489,1781464,76707,Boulevard,,Halifax Regional Municipality,,,,,
-63.659300904996584,44.661838518616094,1781465,76708,Boulevard,,Halifax Regional Municipality,,,,,
-63.055824005117891,45.056781632154092,1781466,10567,Intersection,,Halifax Regional Municipality,,,,,
-62.488433371636702,44.968064721311656,1781467,11060,Intersection,,Halifax Regional Municipality,,,,,
