X,Y,OBJECTID,BUSSTOPID,STOPNUMBER,LTAR,LOCATION,ACCESSIBLE,BUSPADID,FDMID,FCODE,SOURCE,SACC,ADDDATE,MODDATE
-63.516236999596821,44.664969500777765,2377,BS601,8031,Yes,Portland Estates Blvd West At Civic 51 (8031),Accessible,CPD1063,200003218,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.569969660942782,44.638976257745725,2378,BS2189,6112,Yes,Barrington St Before Kent St (6112),Accessible,CPD2184,300002018,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.607485399383897,44.707718601550241,2379,BS1085,6009,Yes,Akerley Blvd Before Fielding Ave (6009),Accessible,CPD1333,700004307,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.664288275097221,44.655058446447896,2380,BS355,9083,Yes,Thomas Raddall Dr After Regency Park Dr (9083),Non-Standard,CPD630,700010385,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-07-06T00:00:00.000Z
-63.662491101048246,44.661087000792328,2381,BS2606,9102,Yes,Lacewood Terminal Bay 2 (9102),Accessible,CPD2616,700010368,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-05-09T00:00:00.000Z
-63.591541899397036,44.638966701145698,2382,BS1861,6449,Yes,Coburg Rd Before Lemarchant St (6449),Accessible,CPD313,300002016,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.685771070095278,44.699452227522265,2383,BS2514,9092,Yes,Starboard Dr Before Peakview Way (9092),Accessible,CPD2466,700007426,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.576288199547179,44.634906601104369,2384,BS249,8310,Yes,South Park St Before Inglis St (8310),Accessible,CPD32,300002190,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.55313450039143,44.661541800514392,2385,BS1889,8003,Yes,Pleasant St After Cameron St (8003),Non-Standard,CPD2103,200000145,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.583730542250123,44.695445458055168,2386,BS967,6959,Yes,Ilsley Ave Before MacDonald Ave (6959),Non-Standard,CPD1194,200000724,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.586256000262871,44.68190930097213,2387,BS1502,8065,Yes,Primrose St Before Victoria Rd (8065),Non-Standard,CPD1798,200000671,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.686744800744123,44.768729000906603,2388,BS39,7310,Yes,Sackville Dr Opposite Civic 614 (7310),Accessible,CPD548,100000733,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.616330299706256,44.641174001280532,2389,BS946,8153,Yes,Quinpool Rd At Civic 7111 (8153),Accessible,CPD1174,300001935,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.483751700084312,44.700015000443102,2390,BS823,6946,Yes,Main St After Riley Rd (6946),Accessible,CPD1241,200003102,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.613072085017926,44.666951909688798,2391,BS1741,8212,Yes,Robie St Before Normandy Dr (8212),Accessible,CPD2531,300000296,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.624086743738168,44.610122768823352,2392,BS1105,7393,Yes,Old Sambro Rd Before Sussex St (7393),Inaccessible,CPD1350,300002579,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-02-13T00:00:00.000Z
-63.653418999722561,44.761471401590882,2393,BS1855,6443,Yes,Cobequid Rd Before Judy Anne Ct (6443),Accessible,CPD2017,100001347,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.694301599594048,44.869798001234123,2394,BS77,8741,Yes,Beaver Bank Rd At Civic 2120 (8741),Inaccessible,CPD585,100000745,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-17T00:00:00.000Z
-63.57571310079723,44.667548301312614,2395,BS2655,7196,Yes,Windmill Rd Before Wyse Rd (7196),Non-Standard,CPD662,200000365,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.487441974779898,44.611835818298751,2396,BS2333,6511,Yes,Cow Bay Rd Before Briarwood Dr (6511),Accessible,CPD431,200001769,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-11-01T00:00:00.000Z
-63.577008699609017,44.679761900545714,2397,BS1167,8584,Yes,Woodland Ave After Sheridan St (8584),Accessible,CPD1397,200000459,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.609407199407201,44.602029700920568,2398,BS606,6898,Yes,Herring Cove Rd Before Lynnett Rd (6898),Non-Standard,CPD1067,300002654,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.791950400559074,44.735500701081001,1001,BS1451,6806,Yes,Hammonds Plains Rd Before Pockwock Rd (6806),Non-Standard,CPD1683,600000443,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.600706299923218,44.660987601013034,1002,BS1423,8631,Yes,Young St Before Agricola St (8631),Accessible,CPD225,700006602,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.677917300788849,44.681606201275066,1003,BS810,9029,Yes,Parkland Dr After Castlepark Grv (9029),Accessible,CPD1228,300003671,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.67622700020754,44.682979400632121,1004,BS811,9030,Yes,Parkland Dr Before Kearney Lake Rd (9030),Accessible,CPD1229,300003672,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.680921900411221,44.830362601032327,1005,BS339,8749,Yes,Beaver Bank Rd After Meadow Dr (8749),Accessible,CPD614,100000406,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.563611449142172,44.686678302762495,1006,BS262,7213,Yes,Micmac Blvd After Horizon Ct (7213),Accessible,CPD689,700004010,Conventional Transit Bus Stop,30/11/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.579050500181225,44.683930101376646,1007,BS726,6023,Yes,Albro Lake Rd Before Cedar Ct (6023),Accessible,CPD1049,200000428,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.551561583566603,44.659307836089788,1008,BS2425,7465,Yes,Pleasant St After Arthur St (7465),Accessible,CPD2401,200000151,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.628493799470313,44.639038200787958,1009,BS555,6171,Yes,St Margarets Bay Rd Before Alderwood Dr (6171),Non-Standard,CPD874,300002026,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.654210199892205,44.737591801274988,1010,BS2391,6263,Yes,Bedford Hwy Before River Ln (6263),Accessible,CPD2370,100001806,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.636502799454476,44.641811200855209,1011,BS2253,6578,Yes,Downs Ave Before Milsom St (6578),Non-Standard,CPD2241,300001865,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.51007079999323,44.687488200832988,1012,BS2125,7269,Yes,Mt Edward Rd After Stuart Harris Dr (7269),Non-Standard,CPD383,200001572,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.721955272621678,44.794710937040016,1013,BS31,7302,Yes,Sackville Dr After Wilson Lake Dr  (7302),Inaccessible,CPD541,100001355,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.513881100390563,44.685381101189094,1014,BS582,7266,Yes,Mt Edward Rd After Lucien Dr (7266),Non-Standard,CPD118,200001057,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.466375747443692,44.601127460476881,1015,BS435,6346,Yes,Caldwell Rd Before Shore Rd (6346),Accessible,CPD59,200001797,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.661903878635215,44.670384903633192,1016,BS1540,7060,Yes,Knightsridge Dr After Dunbrack St (7060),Accessible,CPD1713,300002983,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-07-12T00:00:00.000Z
-63.559174200134997,44.668841101085789,1017,BS1868,8039,Yes,Portland St Before Pleasant St (8039),Accessible,CPD2021,200000760,Conventional Transit Bus Stop,23/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.62000399958653,44.637964001089209,1018,BS611,6903,Yes,Herring Cove Rd Before Purcells Cove Rd (6903),Non-Standard,CPD1070,700005143,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.689024600069402,44.864291400607804,1019,BS2639,8128,Yes,Beaver Bank Rd After Birch Rd (8128),Inaccessible,CPD2549,100000743,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-05-01T00:00:00.000Z
-63.675891200072847,44.672865900637433,1020,BS2448,9025,Yes,Parkland Dr Before Heathside Cr (9025),Accessible,CPD2301,300003622,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.660267999790442,44.671345000720123,1021,BS1542,7062,Yes,Knightsridge Dr Before Flamingo Dr (7062),Accessible,CPD251,300002984,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-07-12T00:00:00.000Z
-63.684847996343613,44.844781840047673,1022,BS58,8722,Yes,Beaver Bank Rd After Rosley Rd (8722),Accessible,CPD566,100000740,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.505577150260962,44.669776576076679,1023,BS2624,8951,Yes,Portland Hills Terminal  Bay 3 (8951),Accessible,CPD2590,700010475,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-04T00:00:00.000Z
-63.624637285243203,44.634282840009945,1024,BS657,7188,Yes,Mayo St Before Withrod Dr (7188),Accessible,CPD993,300002221,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.536022899481054,44.688515500600438,1025,BS834,6974,Yes,Inverary Dr Before Strath Ln (6974),Non-Standard,CPD177,200001098,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.578648936181231,44.637970012819466,1026,BS240,8301,Yes,South St Before Tower Rd (8301),Accessible,CPD28,300002042,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-07-09T00:00:00.000Z
-63.597484834414857,44.645308958136397,1027,BS940,8147,Yes,Quinpool Rd After Preston St (8147),Accessible,CPD1169,300001568,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-18T00:00:00.000Z
-63.582911282304259,44.641374922882243,1028,BS1127,8337,Yes,Spring Garden Rd After Summer St (8337),Accessible,CPD210,300001845,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.461203399853019,44.700658201017134,1029,BS120,8933,Yes,Ross Rd After Salmon River Dr (8933),Non-Standard,CPD520,200003019,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.594775800283891,44.623800000867824,1030,BS2201,8121,Yes,Purcells Cove Rd Before Wenlock Grv (8121),Non-Standard,CPD2190,300002453,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.581633299455213,44.637212201344575,1031,BS237,8298,Yes,South St Before I.W.K Hospital (8298),Accessible,CPD671,300002094,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.569486820070829,44.640912319198726,1032,BS2736,8826,Yes,Hollis St Before Marginal Rd (8826),Non-Standard,CPD2507,300001899,Conventional Transit Bus Stop,,Coordinated Point,2017-11-28T00:00:00.000Z,2018-04-03T00:00:00.000Z
-63.666073700080609,44.672941400949426,1033,BS1801,6652,Yes,Farnham Gate Rd Before Ross St (6652),Accessible,CPD1872,300000156,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.681343399823994,44.716075900774214,1034,BS280,6784,Yes,Hammonds Plains Rd After Doyle St (6784),Non-Standard,CPD701,100000397,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.623957749256633,44.606097410839752,1035,BS1019,7139,Yes,Leiblin Dr Opposite Avon Cr (7139),Non-Standard,CPD1325,300003018,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.605251768972664,44.698732790919529,1036,BS1933,8515,Yes,Windmill Rd After Wright Ave (8515),Accessible,CPD245,200000748,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.585845400109449,44.68277710111375,1037,BS850,8177,Yes,Robert Burns Dr After Primrose St (8177),Non-Standard,CPD1263,200000672,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.662934496896064,44.661150453067073,1038,BS2617,9112,Yes,Lacewood Terminal Bay 12 (9112),Accessible,CPD2582,700010367,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-05-08T00:00:00.000Z
-63.692831861466118,44.780579223831516,1039,BS569,6214,Yes,Beaver Bank Rd Before Gloria Ave (6214),Non-Standard,CPD968,100000494,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.587185599376767,44.700128200681448,1040,BS873,6952,Yes,Ilsley Ave After Raddall Ave (6952),Accessible,CPD1118,200000722,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.266514636496687,44.725452651455612,1041,BS2697,8645,Yes,Hwy 207 At Civic 7396 (8645),Inaccessible,CPD2608,400000103,Conventional Transit Bus Stop,,Coordinated Point,2016-11-14T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.465892099884634,44.616426900719432,1042,BS1776,8668,Yes,Cow Bay Rd After Forestgate Dr (8668),Accessible,CPD1849,700003903,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.656978544391478,44.649424686264759,1043,BS2755,7446,Yes,Washmill Lake Dr Before Bently Dr (7446),Accessible,CPD2714,700008394,Conventional Transit Bus Stop,15/06/2018,Coordinated Point,2018-07-12T00:00:00.000Z,2018-08-17T00:00:00.000Z
-63.549213700027629,44.70509210128651,1044,BS2210,8451,Yes,Waverley Rd Before Lethbridge Ave (8451),Accessible,CPD2198,200001848,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.564490099406399,44.674333000752434,1045,BS1962,6536,Yes,Crichton Ave Before Hawthorne St (6536),Accessible,CPD2048,200000789,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.583060139435062,44.694242491008346,1046,BS826,6949,Yes,Ilsley Ave Opposite Halifax Transit (6949),Non-Standard,CPD1244,200001423,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.681205300018746,44.821848801659627,1047,BS341,8751,Yes,Beaver Bank Rd Before Grove Ave (8751),Accessible,CPD616,100000401,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.580922549707459,44.633144788794709,1048,BS629,6965,Yes,Inglis St At SMU (6965),Accessible,CPD441,300002245,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.693161996824628,44.771531196733072,1049,BS2254,6579,Yes,Downsview Plaza Before Sackville Dr (6579),Accessible,CPD366,700010419,Conventional Transit Bus Stop,05/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.51847050065065,44.683281400957135,1050,BS401,7256,Yes,Mt Edward Rd Opposite Belle Vista Dr (7256),Accessible,CPD919,200000045,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.660469000530206,44.692499400250888,1051,BS768,6233,Yes,Bedford Hwy At Lodge Dr (6233),Inaccessible,CPD949,300003593,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.54719047032728,44.686298971135678,1052,BS2219,8460,Yes,Braemar Dr After Braeside Ct (8460),Non-Standard,CPD2207,200001628,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.666794925082883,44.659507744736139,1053,BS1544,7064,Yes,Lacewood Dr After Stratford Way (7064),Accessible,CPD1716,700005320,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-12-21T00:00:00.000Z
-63.67938870080004,44.723368500866407,1054,BS686,6136,Yes,Basinview Dr Before Wimbledon Rd (6136),Non-Standard,CPD1018,100000326,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.682968000320386,44.766890801078596,1055,BS54,7325,Yes,Sackville Dr Before Leaside Dr (7325),Accessible,CPD562,100001940,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.475082799489073,44.70741110142972,1056,BS2057,6416,Yes,Cherry Brook Rd At Civic 126 (6416),Non-Standard,CPD1995,200003143,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.533684499456541,44.693480601103431,1057,BS532,6357,Yes,Caledonia Rd After Dumbarton Ave (6357),Accessible,CPD858,200001661,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.644003600024512,44.650837501364379,1058,BS1761,8502,Yes,Willett St After Frederick Ave (8502),Accessible,CPD286,300001280,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.582554400506496,44.684893800440079,1059,BS2419,7459,Yes,Pinecrest Dr Before Primrose St (7459),Accessible,CPD2396,200000041,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
